-16.758833166666665;-49.2797565
-16.757360833333333;-49.2802755
-16.756616833333332;-49.280554
-16.755062833333334;-49.281081166666674
-16.754921833333334;-49.28111383333333
-16.754851499999997;-49.28113733333333
-16.754233833333334;-49.28136266666667
-16.751428833333332;-49.28236766666667
-16.750806833333336;-49.2825965
-16.748776000000003;-49.283328
-16.746324333333334;-49.28417366666666
-16.7462625;-49.28419433333333
-16.74504;-49.28208500000001
-16.743918833333332;-49.280092333333336
-16.741919499999998;-49.27641833333334
-16.740777833333333;-49.27434483333333
-16.739790833333334;-49.27254266666667
-16.738887499999997;-49.27089466666666
-16.7380375;-49.26927216666666
-16.737632;-49.268532500000006
-16.73725466666667;-49.26784966666667
-16.735669499999997;-49.26505233333334
-16.70044216666667;-49.279422999999994
-16.6944135;-49.2844582
-16.683115;-49.288920499999996
-16.683192166666668;-49.2888555
-16.682291666666668;-49.28790333333333
-16.673221666666667;-49.28420616666667
-16.672903;-49.283797166666666
-16.671854333333332;-49.282446666666665
-16.670942500000002;-49.284231500000004
-16.670476333333333;-49.28358516666667
-16.668164166666667;-49.28367716666666
-16.667974;-49.28449766666666
-16.667656;-49.28494349999999
-16.665582333333337;-49.28620683333334
-16.665187;-49.28733283333333
-16.665133500000003;-49.28751316666667
-16.664482500000002;-49.28921149999999
-16.664398666666667;-49.28948833333334
-16.664242;-49.29040416666667
-16.663385;-49.293993833333325
-16.660678166666667;-49.29786616666667
-16.659760833333333;-49.297421166666666
-16.659478;-49.29727849999999
-16.658845166666666;-49.2986725
-16.658531999999997;-49.29939316666667
-16.658466999999998;-49.29956533333334
-16.658287833333336;-49.300014
-16.65752033333333;-49.3006925
-16.6571605;-49.300522333333326
-16.6568865;-49.300381833333326
-16.655586666666668;-49.29978083333334
-16.6497621;-49.2973037
-16.654732000000003;-49.299385
-16.654389666666667;-49.29923099999999
-16.653795;-49.29895866666667
-16.6490502;-49.2970612
-16.646794833333335;-49.29622633333334
-16.646046666666667;-49.2959365
-16.645035333333333;-49.29552216666666
-16.644373166666664;-49.294083
-16.644536000000002;-49.292633333333335
-16.643979166666668;-49.28966616666666
-16.640680333333332;-49.28537316666667
-16.639810833333335;-49.284983833333335
-16.638251166666667;-49.28428483333334
-16.637705666666665;-49.28403816666667
-16.63729;-49.283860000000004
-16.6278945;-49.26899149999999
-16.6277885;-49.26846350000001
-16.624944833333334;-49.25379866666667
-16.623582166666665;-49.24710366666667
-16.623192500000002;-49.243974166666675
-16.622925000000002;-49.24351183333333
-16.622790666666667;-49.24298233333334
-16.622701833333334;-49.242558333333335
-16.6226275;-49.242191166666665
-16.621964666666667;-49.236598
-16.62330366666667;-49.2326685
-16.62344016666667;-49.232261666666666
-16.62363783333333;-49.231657
-16.62393066666667;-49.23100566666667
-16.624396;-49.230681000000004
-16.624298500000002;-49.23036749999999
-16.6242655;-49.230186999999994
-16.624373;-49.22964783333334
-16.6244175;-49.22941216666666
-16.62478666666667;-49.228125500000004
-16.624931166666666;-49.22768216666667
-16.625257166666664;-49.22671233333334
-16.625244000000002;-49.225106000000004
-16.624421833333333;-49.222764999999995
-16.622268666666667;-49.216624
-16.622002666666667;-49.21591766666667
-16.621239;-49.21375450000001
-16.62010916666667;-49.210564000000005
-16.619238833333334;-49.20812599999999
-16.623115499999997;-49.2059055
-16.62353016666667;-49.205579333333326
-16.6225;-49.202986333333335
-16.621315;-49.200475000000004
-16.621126333333333;-49.20005833333333
-16.621056833333334;-49.199914500000006
-16.622048166666666;-49.19898233333333
-16.624807666666666;-49.19771416666667
-16.626322166666668;-49.197034
-16.6356915;-49.19297916666666
-16.640098833333333;-49.19053350000001
-16.64090966666667;-49.18946833333333
-16.643727666666667;-49.187189833333335
-16.646861333333334;-49.183808666666664
-16.6496755;-49.1850055
-16.650316999999998;-49.18528200000001
-16.65100783333333;-49.18547366666667
-16.653813;-49.18447233333333
-16.660820833333332;-49.1858145
-16.661437333333332;-49.1857925
-16.661949166666666;-49.185681833333334
-16.662541333333333;-49.18557416666666
-16.662751833333335;-49.18553883333334
-16.663566333333332;-49.18539583333333
-16.662367833333334;-49.18386166666666
-16.661085166666666;-49.181938666666674
-16.67889833450269;-49.250142574308875
-16.677492856978887;-49.24331903457499
-16.675497293471807;-49.23919916152811
-16.661742925643438;-49.24067974090433
-16.73254251480054;-49.24902677535868
-16.65315985679578;-49.24700975417948
-16.673351526259893;-49.23207521438456
-16.673287153243535;-49.2310023307786
-16.731362342833986;-49.24499273300028
-16.732177734374513;-49.25074338912821
-16.732113361358156;-49.25093650817728
-16.725472211837282;-49.2619442939744
-16.672976016997808;-49.23149585723734
-16.67289018630933;-49.23061609268046
-16.731190681457033;-49.24417734145975
-16.73124432563733;-49.2444562911973
-16.731415987014284;-49.24505710601664
-16.73226356506299;-49.250657558439734
-16.72673821449231;-49.260892868040564
-16.673319339751714;-49.231131076811316
-16.72576189041089;-49.26140785217142
-16.725461483001222;-49.261901378630164
-16.6927003;-49.2732806
-16.714935856014694;-49.274287594257295
-16.716662187829783;-49.274788108078276
